order_id,customer_id,country,order_date,is_cancelled,revenue
489539,15061.0,United Kingdom,2009-12-01 12:18:00,False,2887.14
489540,12913.0,United Kingdom,2009-12-01 12:18:00,False,537.96
489542,15061.0,United Kingdom,2009-12-01 12:19:00,False,387.6
489544,14341.0,United Kingdom,2009-12-01 12:20:00,False,281.82
489545,17804.0,United Kingdom,2009-12-01 12:22:00,False,124.95
489546,14156.0,EIRE,2009-12-01 12:30:00,False,584.5
489547,13599.0,United Kingdom,2009-12-01 12:30:00,False,641.45
489548,,United Kingdom,2009-12-01 12:32:00,False,382.40999999999997
489550,14156.0,EIRE,2009-12-01 12:33:00,False,482.3
489552,17063.0,United Kingdom,2009-12-01 12:36:00,False,278.61
489556,15719.0,United Kingdom,2009-12-01 12:47:00,False,377.15
489557,12490.0,France,2009-12-01 12:52:00,False,603.94
489558,15793.0,United Kingdom,2009-12-01 12:54:00,False,291.58
489559,17056.0,United Kingdom,2009-12-01 12:55:00,False,128.60000000000002
489560,13526.0,United Kingdom,2009-12-01 12:56:00,False,859.1
489561,14654.0,United Kingdom,2009-12-01 12:57:00,False,246.86
489562,17998.0,United Kingdom,2009-12-01 01:07:00,False,229.6
489564,13526.0,United Kingdom,2009-12-01 01:13:00,False,322.9
489566,17742.0,United Kingdom,2009-12-01 01:16:00,False,218.55
489567,15326.0,United Kingdom,2009-12-01 01:19:00,False,307.8
489569,14478.0,United Kingdom,2009-12-01 01:20:00,False,282.28
489571,15967.0,United Kingdom,2009-12-01 01:29:00,False,156.71
489572,17611.0,United Kingdom,2009-12-01 01:29:00,False,507.49
489573,15051.0,United Kingdom,2009-12-01 01:29:00,False,580.02
489574,13097.0,United Kingdom,2009-12-01 01:31:00,False,544.73
489575,13590.0,United Kingdom,2009-12-01 01:37:00,False,367.28
489576,15984.0,United Kingdom,2009-12-01 01:38:00,False,319.66
489579,16887.0,United Kingdom,2009-12-01 01:41:00,False,219.82
489580,12921.0,United Kingdom,2009-12-01 01:43:00,False,261.0
489581,15945.0,United Kingdom,2009-12-01 01:47:00,False,124.83
489582,14543.0,United Kingdom,2009-12-01 01:47:00,False,293.95
489584,18037.0,United Kingdom,2009-12-01 01:48:00,False,21.95
489585,15662.0,United Kingdom,2009-12-01 01:49:00,False,105.85
489586,15380.0,United Kingdom,2009-12-01 01:50:00,False,263.42
489590,13110.0,United Kingdom,2009-12-01 02:14:00,False,362.78
489593,12836.0,United Kingdom,2009-12-01 02:19:00,False,407.96999999999997
489594,15005.0,United Kingdom,2009-12-01 02:19:00,False,319.38
489596,,United Kingdom,2009-12-01 02:27:00,False,17.0
489597,,United Kingdom,2009-12-01 02:28:00,False,5097.82
489598,16620.0,United Kingdom,2009-12-01 02:35:00,False,822.37
489599,12758.0,Portugal,2009-12-01 02:40:00,False,2454.68
489600,,United Kingdom,2009-12-01 02:43:00,False,420.29
489601,,United Kingdom,2009-12-01 02:44:00,False,337.2
489602,,United Kingdom,2009-12-01 02:45:00,False,440.07
489603,,United Kingdom,2009-12-01 02:46:00,False,311.55
489604,,United Kingdom,2009-12-01 02:47:00,False,383.87
489606,17961.0,United Kingdom,2009-12-01 02:48:00,False,2.1
489607,,United Kingdom,2009-12-01 02:49:00,False,446.98
489608,,United Kingdom,2009-12-01 02:49:00,False,9.75
489609,,United Kingdom,2009-12-01 02:50:00,False,553.78
489611,15601.0,United Kingdom,2009-12-01 02:53:00,False,2.95
489612,,United Kingdom,2009-12-01 02:55:00,False,629.78
489613,13585.0,United Kingdom,2009-12-01 02:56:00,False,12.75
489614,,United Kingdom,2009-12-01 02:56:00,False,408.85
489615,,United Kingdom,2009-12-01 02:56:00,False,499.36
489616,,United Kingdom,2009-12-01 02:58:00,False,409.27
489617,13442.0,United Kingdom,2009-12-01 02:59:00,False,198.0
489618,,United Kingdom,2009-12-01 02:59:00,False,6.35
489619,,United Kingdom,2009-12-01 03:02:00,False,19.5
489634,13381.0,United Kingdom,2009-12-01 03:19:00,False,17.4
489635,16763.0,United Kingdom,2009-12-01 03:26:00,False,352.85
489637,17243.0,United Kingdom,2009-12-01 03:36:00,False,535.9
489638,,United Kingdom,2009-12-01 03:42:00,False,7.5
489639,14865.0,United Kingdom,2009-12-01 04:05:00,False,31.2
489640,17345.0,United Kingdom,2009-12-01 04:17:00,False,329.91
489641,13819.0,United Kingdom,2009-12-01 04:18:00,False,622.1
489642,,United Kingdom,2009-12-01 04:19:00,False,12.850000000000001
489644,15808.0,United Kingdom,2009-12-01 04:30:00,False,857.54
489645,17191.0,United Kingdom,2009-12-01 04:34:00,False,261.74
489650,13748.0,United Kingdom,2009-12-01 04:44:00,False,173.1
489652,15265.0,United Kingdom,2009-12-01 05:08:00,False,294.14
489653,,United Kingdom,2009-12-01 05:08:00,False,60.78
489654,15750.0,United Kingdom,2009-12-01 05:19:00,False,222.12
489656,17428.0,United Kingdom,2009-12-01 05:28:00,False,1237.3000000000002
489657,17428.0,United Kingdom,2009-12-01 05:28:00,False,55.2
489658,15485.0,United Kingdom,2009-12-01 05:31:00,False,828.09
489661,17246.0,United Kingdom,2009-12-01 05:45:00,False,23.48
489662,15485.0,United Kingdom,2009-12-01 05:50:00,False,73.75
489664,14061.0,United Kingdom,2009-12-01 06:03:00,False,374.43
489665,14108.0,United Kingdom,2009-12-01 06:07:00,False,252.29999999999998
489666,13648.0,United Kingdom,2009-12-01 06:13:00,False,263.09
489667,16563.0,United Kingdom,2009-12-01 06:35:00,False,538.46
489668,16701.0,United Kingdom,2009-12-01 07:19:00,False,378.12
489669,12842.0,United Kingdom,2009-12-02 08:15:00,False,397.2
489670,14302.0,United Kingdom,2009-12-02 08:16:00,False,114.6
489671,14135.0,United Kingdom,2009-12-02 08:58:00,False,740.3
489672,14831.0,United Kingdom,2009-12-02 09:21:00,False,772.65
489673,14831.0,United Kingdom,2009-12-02 09:23:00,False,61.1
489674,15602.0,United Kingdom,2009-12-02 09:35:00,False,261.3
489675,13777.0,United Kingdom,2009-12-02 09:47:00,False,4939.22
489676,13777.0,United Kingdom,2009-12-02 09:49:00,False,1210.8
489677,14000.0,United Kingdom,2009-12-02 09:50:00,False,192.0
489678,16823.0,United Kingdom,2009-12-02 09:57:00,False,189.3
489679,16163.0,United Kingdom,2009-12-02 10:00:00,False,795.98
489680,17193.0,United Kingdom,2009-12-02 10:02:00,False,45.0
489681,17998.0,United Kingdom,2009-12-02 10:02:00,False,89.59
489682,15759.0,United Kingdom,2009-12-02 10:08:00,False,125.72999999999999
489683,16131.0,United Kingdom,2009-12-02 10:09:00,False,1317.97
489684,14560.0,United Kingdom,2009-12-02 10:15:00,False,266.6
489687,17087.0,United Kingdom,2009-12-02 10:41:00,False,221.53
489688,14894.0,United Kingdom,2009-12-02 10:42:00,False,299.70000000000005
489695,16202.0,United Kingdom,2009-12-02 10:48:00,False,306.95
489699,16700.0,United Kingdom,2009-12-02 10:51:00,False,401.7
489702,17511.0,United Kingdom,2009-12-02 10:52:00,False,3108.64
489705,16700.0,United Kingdom,2009-12-02 10:52:00,False,17.0
489723,14299.0,United Kingdom,2009-12-02 10:58:00,False,2052.12
489725,17949.0,United Kingdom,2009-12-02 11:07:00,False,216.0
489726,17949.0,United Kingdom,2009-12-02 11:07:00,False,750.0
489727,17949.0,United Kingdom,2009-12-02 11:09:00,False,900.0
489728,14799.0,United Kingdom,2009-12-02 11:18:00,False,180.45
489733,15311.0,United Kingdom,2009-12-02 11:20:00,False,168.0
489743,16550.0,United Kingdom,2009-12-02 11:24:00,False,538.77
489748,12980.0,United Kingdom,2009-12-02 11:26:00,False,754.2
489764,14425.0,United Kingdom,2009-12-02 11:31:00,False,223.1
489765,15353.0,United Kingdom,2009-12-02 11:33:00,False,271.74
489766,17818.0,United Kingdom,2009-12-02 11:34:00,False,124.78
489780,13654.0,United Kingdom,2009-12-02 11:43:00,False,159.98
489782,17189.0,United Kingdom,2009-12-02 11:45:00,False,228.35999999999999
489783,13269.0,United Kingdom,2009-12-02 11:47:00,False,162.04
489784,13269.0,United Kingdom,2009-12-02 11:48:00,False,40.8
489785,14653.0,United Kingdom,2009-12-02 11:51:00,False,333.09000000000003
489786,17019.0,United Kingdom,2009-12-02 11:52:00,False,212.66
489787,15542.0,United Kingdom,2009-12-02 11:53:00,False,293.19
489788,13564.0,United Kingdom,2009-12-02 11:55:00,False,119.16
489789,15833.0,United Kingdom,2009-12-02 11:59:00,False,80.4
489790,16467.0,United Kingdom,2009-12-02 11:59:00,False,131.12
489791,15542.0,United Kingdom,2009-12-02 12:06:00,False,216.59
489792,14527.0,United Kingdom,2009-12-02 12:06:00,False,923.79
489793,17476.0,United Kingdom,2009-12-02 12:09:00,False,260.36
489794,15287.0,United Kingdom,2009-12-02 12:13:00,False,58.2
489795,14440.0,United Kingdom,2009-12-02 12:13:00,False,935.01
489796,15680.0,United Kingdom,2009-12-02 12:15:00,False,311.5
489797,15581.0,United Kingdom,2009-12-02 12:19:00,False,196.88
489798,13740.0,United Kingdom,2009-12-02 12:22:00,False,296.69
489800,17768.0,United Kingdom,2009-12-02 12:26:00,False,382.57
489801,12948.0,United Kingdom,2009-12-02 12:28:00,False,128.48
489802,15581.0,United Kingdom,2009-12-02 12:32:00,False,174.52
489804,14667.0,United Kingdom,2009-12-02 12:38:00,False,251.17
489805,17377.0,United Kingdom,2009-12-02 12:39:00,False,454.35
489807,15581.0,United Kingdom,2009-12-02 12:43:00,False,180.13
489808,14467.0,United Kingdom,2009-12-02 12:44:00,False,109.84
489809,13457.0,United Kingdom,2009-12-02 12:46:00,False,112.5
489810,18108.0,United Kingdom,2009-12-02 12:47:00,False,493.25
489811,16210.0,United Kingdom,2009-12-02 12:54:00,False,634.29
489812,17377.0,United Kingdom,2009-12-02 01:00:00,False,597.6899999999999
489814,14669.0,United Kingdom,2009-12-02 01:06:00,False,811.53
489815,17909.0,United Kingdom,2009-12-02 01:10:00,False,110.05
489816,16086.0,United Kingdom,2009-12-02 01:20:00,False,284.55
489817,16711.0,United Kingdom,2009-12-02 01:22:00,False,340.2
489818,16233.0,United Kingdom,2009-12-02 01:23:00,False,294.3
489819,14739.0,United Kingdom,2009-12-02 01:23:00,False,618.43
489822,14204.0,United Kingdom,2009-12-02 01:26:00,False,371.27000000000004
489823,17606.0,United Kingdom,2009-12-02 01:32:00,False,87.3
489824,16797.0,United Kingdom,2009-12-02 01:33:00,False,176.88
489825,16126.0,United Kingdom,2009-12-02 01:34:00,False,174.1
489826,17867.0,United Kingdom,2009-12-02 01:39:00,False,85.95
489827,17412.0,United Kingdom,2009-12-02 01:51:00,False,445.7
489829,16525.0,United Kingdom,2009-12-02 01:53:00,False,472.47
489830,13623.0,United Kingdom,2009-12-02 01:57:00,False,628.14
489831,12435.0,Denmark,2009-12-02 01:58:00,False,1008.0
489832,14549.0,United Kingdom,2009-12-02 02:06:00,False,313.27
489833,14980.0,United Kingdom,2009-12-02 02:09:00,False,150.68
489834,14106.0,United Kingdom,2009-12-02 02:09:00,False,214.8
489835,15061.0,United Kingdom,2009-12-02 02:15:00,False,714.0
489837,14396.0,United Kingdom,2009-12-02 02:21:00,False,507.47
489840,14122.0,United Kingdom,2009-12-02 02:22:00,False,89.7
489855,16987.0,United Kingdom,2009-12-02 02:34:00,False,157.91
489856,,United Kingdom,2009-12-02 02:36:00,False,4463.74
489857,,United Kingdom,2009-12-02 02:43:00,False,5741.96
489861,,United Kingdom,2009-12-02 02:50:00,False,46.07
489862,17809.0,United Kingdom,2009-12-02 02:52:00,False,734.7
489863,15917.0,United Kingdom,2009-12-02 02:55:00,False,66.82
489864,14987.0,United Kingdom,2009-12-02 02:56:00,False,206.85
489865,14080.0,United Kingdom,2009-12-02 03:01:00,False,234.87
489866,16200.0,United Kingdom,2009-12-02 03:04:00,False,987.73
489867,,United Kingdom,2009-12-02 03:08:00,False,118.95
489868,15794.0,United Kingdom,2009-12-02 03:10:00,False,675.0
489869,16200.0,United Kingdom,2009-12-02 03:15:00,False,39.980000000000004
489870,15523.0,United Kingdom,2009-12-02 03:16:00,False,162.1
489871,15523.0,United Kingdom,2009-12-02 03:17:00,False,735.7
489872,15615.0,United Kingdom,2009-12-02 03:28:00,False,632.9
489873,15615.0,United Kingdom,2009-12-02 03:29:00,False,10.2
489874,18001.0,United Kingdom,2009-12-02 03:38:00,False,176.6
489875,17841.0,United Kingdom,2009-12-02 03:41:00,False,525.71
489876,15917.0,United Kingdom,2009-12-02 03:44:00,False,39.85
489877,13089.0,United Kingdom,2009-12-02 03:44:00,False,368.1
489878,15989.0,United Kingdom,2009-12-02 03:51:00,False,140.16
489879,17660.0,United Kingdom,2009-12-02 04:02:00,False,163.47
489880,13313.0,United Kingdom,2009-12-02 04:18:00,False,380.28
489883,12437.0,France,2009-12-02 04:24:00,False,578.28
489884,13313.0,United Kingdom,2009-12-02 04:24:00,False,3.61
489888,14841.0,United Kingdom,2009-12-02 04:49:00,False,597.4
489889,14646.0,Netherlands,2009-12-02 04:52:00,False,4734.24
489890,14646.0,Netherlands,2009-12-02 04:53:00,False,976.8
489891,15482.0,United Kingdom,2009-12-02 04:59:00,False,181.08
489892,,United Kingdom,2009-12-02 05:02:00,False,39.8
489893,16156.0,United Kingdom,2009-12-02 05:06:00,False,300.1
489894,17716.0,United Kingdom,2009-12-02 05:18:00,False,520.1999999999999
489895,12779.0,Poland,2009-12-03 07:25:00,False,371.82
489896,13611.0,United Kingdom,2009-12-03 07:57:00,False,337.93
489897,15255.0,United Kingdom,2009-12-03 09:10:00,False,260.44
489900,14771.0,United Kingdom,2009-12-03 09:44:00,False,287.37
489902,14838.0,United Kingdom,2009-12-03 09:52:00,False,119.10000000000001
489904,13979.0,United Kingdom,2009-12-03 10:02:00,False,203.78
489905,13800.0,United Kingdom,2009-12-03 10:03:00,False,478.7
489906,14483.0,United Kingdom,2009-12-03 10:16:00,False,120.0
489907,14915.0,United Kingdom,2009-12-03 10:17:00,False,202.06
489908,16301.0,United Kingdom,2009-12-03 10:20:00,False,107.33
489909,13753.0,United Kingdom,2009-12-03 10:20:00,False,642.2
489910,15482.0,United Kingdom,2009-12-03 10:23:00,False,144.0
489912,13931.0,United Kingdom,2009-12-03 10:26:00,False,1146.1
489913,13931.0,United Kingdom,2009-12-03 10:28:00,False,69.6
489914,12921.0,United Kingdom,2009-12-03 10:28:00,False,993.0
489915,17035.0,United Kingdom,2009-12-03 10:37:00,False,54.6
489916,15194.0,United Kingdom,2009-12-03 10:37:00,False,336.0
489932,14347.0,United Kingdom,2009-12-03 10:49:00,False,82.6
489935,12934.0,United Kingdom,2009-12-03 10:51:00,False,181.65
489994,15291.0,United Kingdom,2009-12-03 11:09:00,False,430.9
489996,17209.0,United Kingdom,2009-12-03 11:10:00,False,320.4
489998,15658.0,United Kingdom,2009-12-03 11:19:00,False,321.65
489999,17314.0,United Kingdom,2009-12-03 11:25:00,False,154.2
490000,17155.0,United Kingdom,2009-12-03 11:34:00,False,143.06
490001,15965.0,United Kingdom,2009-12-03 11:45:00,False,169.5
490002,17322.0,United Kingdom,2009-12-03 11:46:00,False,114.55
490003,16159.0,United Kingdom,2009-12-03 11:51:00,False,317.55
490004,14051.0,United Kingdom,2009-12-03 11:53:00,False,912.5600000000001
490005,13993.0,United Kingdom,2009-12-03 11:57:00,False,556.75
490006,17411.0,United Kingdom,2009-12-03 12:02:00,False,344.4
490008,15768.0,United Kingdom,2009-12-03 12:10:00,False,502.28
490009,12835.0,United Kingdom,2009-12-03 12:13:00,False,285.09
490010,15061.0,United Kingdom,2009-12-03 12:15:00,False,1008.0
490011,16918.0,United Kingdom,2009-12-03 12:27:00,False,221.69
490012,15179.0,United Kingdom,2009-12-03 12:27:00,False,763.35
490013,17069.0,United Kingdom,2009-12-03 12:27:00,False,500.55
490014,15466.0,United Kingdom,2009-12-03 12:28:00,False,740.46
490017,14159.0,United Kingdom,2009-12-03 12:31:00,False,393.65
490018,17940.0,United Kingdom,2009-12-03 12:31:00,False,4380.0
490019,17581.0,United Kingdom,2009-12-03 12:34:00,False,308.6
490020,17581.0,United Kingdom,2009-12-03 12:36:00,False,37.8
490021,17581.0,United Kingdom,2009-12-03 12:36:00,False,10.2
490022,17581.0,United Kingdom,2009-12-03 12:37:00,False,45.599999999999994
490023,16168.0,United Kingdom,2009-12-03 12:38:00,False,189.15
490024,14606.0,United Kingdom,2009-12-03 12:40:00,False,215.0
490030,,United Kingdom,2009-12-03 12:44:00,False,58.2
490034,17287.0,United Kingdom,2009-12-03 12:45:00,False,69.82
490045,17287.0,United Kingdom,2009-12-03 12:50:00,False,180.39
490046,13416.0,United Kingdom,2009-12-03 01:02:00,False,228.3
490047,17913.0,United Kingdom,2009-12-03 01:02:00,False,263.85
490048,16779.0,United Kingdom,2009-12-03 01:03:00,False,1146.71
490049,15794.0,United Kingdom,2009-12-03 01:04:00,False,102.0
490050,17913.0,United Kingdom,2009-12-03 01:05:00,False,13.5
490052,13895.0,United Kingdom,2009-12-03 01:09:00,False,831.0
490053,14057.0,United Kingdom,2009-12-03 01:17:00,False,119.53999999999999
490054,17017.0,United Kingdom,2009-12-03 01:22:00,False,277.5
490056,13208.0,United Kingdom,2009-12-03 01:25:00,False,61.120000000000005
490057,17465.0,United Kingdom,2009-12-03 01:25:00,False,360.52
490058,17465.0,United Kingdom,2009-12-03 01:26:00,False,47.85
490059,18102.0,United Kingdom,2009-12-03 01:30:00,False,14475.0
490060,13468.0,United Kingdom,2009-12-03 01:32:00,False,314.21999999999997
490061,18102.0,United Kingdom,2009-12-03 01:42:00,False,4000.0
490062,13485.0,United Kingdom,2009-12-03 01:46:00,False,165.3
490063,17271.0,United Kingdom,2009-12-03 01:49:00,False,204.3
490064,16139.0,United Kingdom,2009-12-03 01:51:00,False,355.59000000000003
490065,15061.0,United Kingdom,2009-12-03 01:58:00,False,1260.0
490066,15953.0,United Kingdom,2009-12-03 02:00:00,False,372.20000000000005
490067,15856.0,United Kingdom,2009-12-03 02:02:00,False,952.61
490068,13085.0,United Kingdom,2009-12-03 02:06:00,False,284.3
490069,13085.0,United Kingdom,2009-12-03 02:07:00,False,161.4
490070,14967.0,United Kingdom,2009-12-03 02:07:00,False,236.25
490071,16497.0,United Kingdom,2009-12-03 02:11:00,False,294.85
490072,17764.0,United Kingdom,2009-12-03 02:28:00,False,187.15
490073,14905.0,United Kingdom,2009-12-03 02:36:00,False,258.09999999999997
490074,,United Kingdom,2009-12-03 02:39:00,False,6500.63
490075,18229.0,United Kingdom,2009-12-03 02:42:00,False,381.0
490077,17293.0,United Kingdom,2009-12-03 03:09:00,False,115.50999999999999
490078,17853.0,United Kingdom,2009-12-03 03:09:00,False,584.35
490079,15550.0,United Kingdom,2009-12-03 03:15:00,False,160.35
490080,13531.0,United Kingdom,2009-12-03 03:20:00,False,311.7
490081,13786.0,United Kingdom,2009-12-03 03:32:00,False,723.09
490082,14952.0,United Kingdom,2009-12-03 03:34:00,False,337.9
490083,14031.0,United Kingdom,2009-12-03 03:35:00,False,2506.14
490085,12937.0,United Kingdom,2009-12-03 03:43:00,False,170.06
490086,17949.0,United Kingdom,2009-12-03 03:48:00,False,799.2
490087,15601.0,United Kingdom,2009-12-03 03:49:00,False,898.18
490088,15581.0,United Kingdom,2009-12-03 03:50:00,False,17.0
490089,17949.0,United Kingdom,2009-12-03 03:52:00,False,466.2
490090,15581.0,United Kingdom,2009-12-03 03:53:00,False,41.18
490091,17949.0,United Kingdom,2009-12-03 03:54:00,False,636.0
490092,16612.0,United Kingdom,2009-12-03 03:54:00,False,510.87
490093,12949.0,United Kingdom,2009-12-03 03:56:00,False,1794.7
490094,17949.0,United Kingdom,2009-12-03 03:56:00,False,851.76
490095,14958.0,United Kingdom,2009-12-03 04:02:00,False,186.36
490097,17329.0,United Kingdom,2009-12-03 04:09:00,False,273.52
490099,16736.0,United Kingdom,2009-12-03 04:12:00,False,1225.98
490100,13001.0,United Kingdom,2009-12-03 04:21:00,False,869.93
490101,14644.0,United Kingdom,2009-12-03 04:24:00,False,338.5
490106,14898.0,United Kingdom,2009-12-03 04:40:00,False,314.37
490107,14662.0,United Kingdom,2009-12-03 04:47:00,False,110.69999999999999
490108,17414.0,United Kingdom,2009-12-03 04:49:00,False,239.68
490109,14755.0,United Kingdom,2009-12-03 04:51:00,False,415.0
490110,14755.0,United Kingdom,2009-12-03 04:52:00,False,30.15
490111,17576.0,United Kingdom,2009-12-03 04:54:00,False,319.96
490112,13037.0,United Kingdom,2009-12-03 05:04:00,False,313.19
490113,14710.0,United Kingdom,2009-12-03 05:12:00,False,39.2
490114,18168.0,United Kingdom,2009-12-03 05:29:00,False,257.62
490115,17679.0,United Kingdom,2009-12-03 05:32:00,False,342.6
490116,17679.0,United Kingdom,2009-12-03 05:33:00,False,122.4
490118,17851.0,United Kingdom,2009-12-03 05:46:00,False,317.04
490119,12931.0,United Kingdom,2009-12-03 05:48:00,False,108.75
490121,14750.0,United Kingdom,2009-12-03 05:57:00,False,112.03
490124,16791.0,United Kingdom,2009-12-03 06:08:00,False,304.92
490125,16558.0,United Kingdom,2009-12-03 06:11:00,False,297.05
490127,14156.0,EIRE,2009-12-03 06:13:00,False,569.18
490128,15884.0,United Kingdom,2009-12-03 06:23:00,False,236.7
490132,17343.0,United Kingdom,2009-12-03 06:30:00,False,197.3
490134,17372.0,United Kingdom,2009-12-03 06:41:00,False,151.65
490135,16003.0,United Kingdom,2009-12-03 06:51:00,False,387.87
490136,17432.0,United Kingdom,2009-12-03 07:13:00,False,159.95
490137,14713.0,United Kingdom,2009-12-03 07:22:00,False,160.69
490138,16722.0,United Kingdom,2009-12-03 07:23:00,False,339.78
490139,12577.0,France,2009-12-03 07:31:00,False,210.55
490140,12872.0,United Kingdom,2009-12-03 08:03:00,False,407.22
490141,15755.0,United Kingdom,2009-12-04 08:24:00,False,308.75
490142,14258.0,United Kingdom,2009-12-04 08:36:00,False,1261.0
490143,14286.0,United Kingdom,2009-12-04 08:40:00,False,1610.52
490144,13154.0,United Kingdom,2009-12-04 08:46:00,False,337.1
490145,14564.0,Channel Islands,2009-12-04 09:27:00,False,989.18
490147,13408.0,United Kingdom,2009-12-04 09:31:00,False,510.64
490149,,United Kingdom,2009-12-04 09:43:00,False,6529.11
490151,16645.0,United Kingdom,2009-12-04 09:49:00,False,160.39
490152,12714.0,France,2009-12-04 10:00:00,False,682.65
490154,16335.0,United Kingdom,2009-12-04 10:18:00,False,288.79
490156,13093.0,United Kingdom,2009-12-04 10:32:00,False,455.36
490157,16736.0,United Kingdom,2009-12-04 10:39:00,False,138.0
490158,12759.0,Netherlands,2009-12-04 10:47:00,False,508.26
490159,13666.0,United Kingdom,2009-12-04 10:48:00,False,19.5
490160,13777.0,United Kingdom,2009-12-04 10:52:00,False,244.8
490161,17160.0,United Kingdom,2009-12-04 10:57:00,False,825.9399999999999
490162,13946.0,United Kingdom,2009-12-04 11:07:00,False,280.2
490163,14723.0,United Kingdom,2009-12-04 11:22:00,False,141.63
490164,14961.0,United Kingdom,2009-12-04 11:32:00,False,1058.4
490166,14735.0,United Kingdom,2009-12-04 11:32:00,False,371.85
490167,18061.0,United Kingdom,2009-12-04 11:36:00,False,312.21
490171,15581.0,United Kingdom,2009-12-04 11:54:00,False,29.28
490177,,United Kingdom,2009-12-04 11:56:00,False,18.0
490186,,United Kingdom,2009-12-04 11:59:00,False,3.75
490192,,United Kingdom,2009-12-04 12:01:00,False,8.95
490202,15078.0,United Kingdom,2009-12-04 12:03:00,False,410.0
490209,17389.0,United Kingdom,2009-12-04 12:06:00,False,908.0400000000001
490212,16883.0,United Kingdom,2009-12-04 12:07:00,False,108.95
490214,13175.0,United Kingdom,2009-12-04 12:11:00,False,319.15
490218,17076.0,United Kingdom,2009-12-04 12:12:00,False,67.67999999999999
490219,13948.0,United Kingdom,2009-12-04 12:14:00,False,155.65
490229,18223.0,United Kingdom,2009-12-04 12:20:00,False,1185.16
490247,16192.0,United Kingdom,2009-12-04 12:28:00,False,351.3
490258,15999.0,United Kingdom,2009-12-04 12:31:00,False,20.4
490266,15109.0,United Kingdom,2009-12-04 12:33:00,False,231.2
490272,14680.0,United Kingdom,2009-12-04 12:36:00,False,519.89
490277,18092.0,United Kingdom,2009-12-04 12:37:00,False,1077.6
490279,16891.0,United Kingdom,2009-12-04 12:37:00,False,297.68
490281,13481.0,United Kingdom,2009-12-04 12:37:00,False,311.2
490282,13807.0,United Kingdom,2009-12-04 12:41:00,False,107.95
490284,14979.0,United Kingdom,2009-12-04 12:54:00,False,429.66
490285,16656.0,United Kingdom,2009-12-04 12:59:00,False,373.74
490286,14527.0,United Kingdom,2009-12-04 12:59:00,False,762.1
490287,16746.0,United Kingdom,2009-12-04 01:00:00,False,367.1
490288,17157.0,United Kingdom,2009-12-04 01:00:00,False,332.16
490289,15309.0,United Kingdom,2009-12-04 01:01:00,False,273.75
490290,16325.0,United Kingdom,2009-12-04 01:21:00,False,164.03
490291,16541.0,United Kingdom,2009-12-04 01:22:00,False,424.03
490292,16723.0,United Kingdom,2009-12-04 01:23:00,False,426.43
490293,16699.0,United Kingdom,2009-12-04 01:31:00,False,137.4
490294,16710.0,United Kingdom,2009-12-04 01:41:00,False,378.96
490295,12510.0,Spain,2009-12-04 01:47:00,False,435.88
490297,13162.0,United Kingdom,2009-12-04 01:59:00,False,694.2
